$,,,,,
,,,,,
JDAY,TAIR,TDEW,PHI,WIND,CLOUD
34.90625,15.5,12.80764284,219,1.4,5
34.91666667,15.5,12.80764284,198,1.4,5
34.92708333,15.4,12.70971434,210,1.3,5
34.9375,15.4,12.89054779,213,1.4,5
34.94791667,15.3,12.79247999,217,1.1,5
34.95833333,15.3,12.79247999,216,1.6,5
34.96875,15.3,12.79247999,193,0.9,5
34.97916667,15.2,12.69441146,150,0.7,5
34.98958333,15.3,12.97131263,188,0.8,5
35,15.3,12.97131263,192,0.6,5
35.01041667,15.2,13.04998218,219,0.7,5
35.02083333,15.2,13.04998218,194,1.4,5
35.03125,15.1,12.95164007,193,1.6,5
35.04166667,15.1,12.77490063,166,1.1,5
35.05208333,15,12.6766936,161,1.1,5
35.0625,15,12.85329732,194,1.3,5
35.07291667,14.9,12.75495393,179,1.1,5
35.08333333,14.9,12.75495393,157,1.2,5
35.09375,14.9,12.75495393,189,1,5
35.10416667,14.7,12.90537301,207,1.3,5
35.11458333,14.6,12.80676049,210,0.6,5
35.125,14.7,12.7326875,180,0.8,5
35.13541667,14.7,12.90537301,208,0.7,5
35.14583333,14.6,12.80676049,196,1,5
35.15625,14.6,12.80676049,190,1.2,5
35.16666667,14.6,12.80676049,197,1.4,5
35.17708333,14.6,12.80676049,211,1,5
35.1875,14.7,12.90537301,189,0.7,5
35.19791667,14.8,13.00398501,191,1.1,5
35.20833333,14.8,12.83116644,179,1.2,5
35.21875,14.9,12.92964481,186,1.7,5
35.22916667,14.8,13.00398501,192,1.8,5
35.23958333,14.8,13.00398501,202,1.7,5
35.25,14.8,13.00398501,188,2,5
35.26041667,14.9,13.10259647,201,1.9,5
35.27083333,15,13.02812259,185,1.9,5
35.28125,15.1,13.12659979,185,1.8,5
35.29166667,15.2,13.04998218,179,1.3,5
35.30208333,15.4,13.06951761,202,1.6,5
35.3125,15.6,13.08668117,206,1.7,5
35.32291667,15.7,13.36412842,199,2.1,5
35.33333333,15.7,13.36412842,194,2.3,5
35.34375,15.8,13.28281161,196,2,5
35.35416667,15.8,13.28281161,196,2.3,5
35.36458333,15.9,13.38087572,196,2.3,5
35.375,16.1,13.39519727,205,2.3,5
35.38541667,16.1,13.39519727,220,2.4,5
35.39583333,16.4,13.50482307,218,2.4,5
35.40625,16.4,13.50482307,213,2.4,5
35.41666667,16.5,13.60260324,220,2.4,5
35.42708333,16.4,13.50482307,214,2.5,5
35.4375,16.5,13.96924492,211,2.4,5
35.44791667,16.8,13.89593869,216,2.7,5
35.45833333,17,13.90453556,215,2.8,5
35.46875,16.8,13.89593869,214,2.9,5
35.47916667,17,14.09149145,226,2.8,5
35.48958333,17.5,14.20299979,226,2.9,5
35.5,17.4,14.1055142,229,2.8,5
35.51041667,17.7,14.20591388,228,2.9,5
35.52083333,18.1,14.20354327,225,2.7,5
35.53125,18.2,14.10124859,230,2.8,5
35.54166667,18.3,14.1981347,230,3.1,5
35.55208333,18.3,14.3976172,249,3.2,5
35.5625,17.9,14.00946491,242,3.1,5
35.57291667,17.9,14.20611532,239,2.7,5
35.58333333,17.4,13.72015801,240,3,5
35.59375,17.4,13.9138959,243,2.6,5
35.60416667,17.2,13.71921224,251,2.8,5
35.61458333,17,13.71556237,254,2.9,5
35.625,17,13.71556237,249,2.7,5
35.63541667,17,13.71556237,251,2.4,5
35.64583333,17.1,13.62186891,251,2.7,5
35.65625,16.9,13.61807204,253,2.6,5
35.66666667,16.8,13.52058077,252,2.5,5
35.67708333,16.7,13.42308855,244,2.2,5
35.6875,16.5,13.22810128,257,2.2,5
35.69791667,16.5,13.22810128,257,2.1,5
35.70833333,16.5,13.22810128,258,2.1,5
35.71875,16.4,13.31871901,252,1.9,5
35.72916667,16.4,13.13060622,243,1.8,5
35.73958333,16.2,13.12343968,232,1.8,5
35.75,16.2,13.12343968,229,1.5,5
35.76041667,16.1,13.02579867,243,1.6,5
35.77083333,15.9,13.01590962,247,1.4,5
35.78125,15.9,13.01590962,247,1.1,5
35.79166667,15.9,13.01590962,259,1.3,5
35.80208333,15.9,13.19934895,243,1.1,5
35.8125,15.9,13.19934895,237,1.2,5
35.82291667,15.8,13.28281161,228,1.4,5
35.83333333,15.8,13.28281161,227,1.5,5
35.84375,15.8,13.28281161,231,1.9,5
35.85416667,15.8,13.28281161,243,1.8,5
35.86458333,15.7,13.18474676,242,1.7,5
35.875,15.7,13.18474676,239,1.7,5
35.88541667,15.8,13.28281161,227,1.6,5
35.89583333,15.8,13.28281161,219,1.5,5
35.90625,15.7,13.18474676,219,1.6,5
35.91666667,15.7,13.36412842,212,1.5,5
35.92708333,15.6,13.2659255,209,1,5
35.9375,15.5,13.34500473,234,0.9,5
35.94791667,15.4,13.42202788,230,1.2,5
35.95833333,15.3,13.49703699,235,0.8,5
35.96875,15.2,13.39842766,228,0.3,5
35.97916667,15.2,13.39842766,217,0.6,5
35.98958333,15.2,13.39842766,258,1.3,5
36,15.2,13.57007276,261,1.6,5
36.01041667,15.3,13.66881417,267,1.7,5
36.02083333,15.3,13.66881417,272,2,5
36.03125,15.3,13.66881417,281,1.9,5
36.04166667,15.3,13.66881417,292,1.6,5
36.05208333,15.4,13.76755509,287,1.5,5
36.0625,15.4,13.76755509,275,1.7,5
36.07291667,15.4,13.76755509,273,1.6,5
36.08333333,15.5,13.86629553,288,2,5
36.09375,15.5,13.86629553,300,2,5
36.10416667,15.6,13.79286179,311,1.5,5
36.11458333,15.6,13.79286179,317,1.3,5
36.125,15.6,13.61897703,315,1.1,5
36.13541667,15.6,13.61897703,306,1.4,5
36.14583333,15.6,13.61897703,310,1.2,5
36.15625,15.6,13.79286179,304,0.8,5
36.16666667,15.6,13.79286179,302,0.7,5
36.17708333,15.5,13.69425405,284,1,5
36.1875,15.5,13.69425405,293,0.6,5
36.19791667,15.5,13.86629553,259,0.2,5
36.20833333,15.5,13.69425405,183,0.2,5
36.21875,15.5,13.69425405,258,0.8,5
36.22916667,15.5,13.69425405,268,0.2,5
36.23958333,15.7,13.71745073,312,0.6,5
36.25,15.7,13.71745073,299,0.5,5
36.26041667,15.7,13.71745073,274,1.3,5
36.27083333,15.7,13.71745073,317,0.6,5
36.28125,15.8,13.81592384,342,0.6,5
36.29166667,16,14.01286832,313,1,5
36.30208333,16.4,14.23003813,311,1.3,5
36.3125,16.5,14.1497271,308,1.5,5
36.32291667,16.4,14.23003813,310,1.6,5
36.33333333,16.4,14.23003813,304,1.6,5
36.34375,16.4,14.40675028,295,1.6,5
36.35416667,16.2,14.20981047,273,1.4,5
36.36458333,16.1,14.28589246,275,1.5,5
36.375,16.2,14.38449699,262,1.7,5
36.38541667,16.3,14.30828067,269,2.2,5
36.39583333,16.5,14.50521932,272,2.3,5
36.40625,16.5,14.50521932,274,2.3,5
36.41666667,16.7,14.52503785,269,2.8,5
36.42708333,16.7,14.52503785,270,2.5,5
36.4375,16.6,14.60368777,278,2.2,5
36.44791667,16.8,14.62336982,267,2.2,5
36.45833333,17.1,14.73889733,272,2.3,5
36.46875,17.6,14.86395912,281,2.2,5
36.47916667,17.7,14.77589962,288,2.5,5
36.48958333,18.1,14.78789344,283,2.8,5
36.5,18.2,14.69259051,281,2.8,5
36.51041667,18,14.69041353,279,2.9,5
36.52083333,18,14.49792286,272,3.4,5
36.53125,18.2,14.49767705,263,3.3,5
36.54166667,18.1,14.40049086,257,3.4,5
36.55208333,18,14.30330362,266,3.4,5
36.5625,17.8,14.30325121,273,3.2,5
36.57291667,18,14.30330362,270,3.1,5
36.58333333,17.8,14.10892597,261,2.9,5
36.59375,17.7,14.01173556,255,2.8,5
36.60416667,17.7,14.01173556,248,2.5,5
36.61458333,17.5,13.81735158,238,2.5,5
36.625,17.3,13.62296339,253,2.5,5
36.63541667,17.3,13.62296339,243,2.2,5
36.64583333,17.2,13.52576771,242,2.1,5
36.65625,17,13.52452458,230,2.1,5
36.66666667,16.8,13.52058077,239,2,5
36.67708333,16.7,13.42308855,242,2.2,5
36.6875,16.6,13.51399477,249,2,5
36.69791667,16.6,13.51399477,262,1.8,5
36.70833333,16.4,13.31871901,267,1.6,5
36.71875,16.4,13.31871901,273,1.3,5
36.72916667,16.3,13.22107979,280,1.2,5
36.73958333,16.2,13.12343968,280,0.9,5
36.75,16.1,13.02579867,225,1,5
36.76041667,16.1,13.21147752,261,1.3,5
36.77083333,15.9,13.01590962,205,0.6,5
36.78125,15.9,13.01590962,288,0.5,5
36.79166667,15.9,13.01590962,295,0.6,5
36.80208333,15.9,13.01590962,303,0.7,5
36.8125,15.9,13.19934895,278,1.1,5
36.82291667,15.9,13.19934895,270,1.1,5
36.83333333,15.9,13.38087572,281,0.9,5
36.84375,15.9,13.38087572,277,1.4,5
36.85416667,15.8,13.28281161,276,1.6,5
36.86458333,15.9,13.38087572,282,1.8,5
36.875,15.9,13.38087572,278,1.6,5
36.88541667,15.9,13.38087572,282,1.5,5
36.89583333,15.9,13.38087572,286,1.4,5
36.90625,15.9,13.5605322,291,1.7,5
36.91666667,16,13.4789391,297,1.8,5
36.92708333,16.1,13.57700174,298,1.6,5
36.9375,16.1,13.57700174,310,2.2,5
36.94791667,16.1,13.57700174,308,2.2,5
36.95833333,16.1,13.57700174,309,2.4,5
36.96875,16.1,13.75693324,308,2.2,5
36.97916667,16,13.65873306,306,2.2,5
36.98958333,16,13.65873306,308,2,5
37,16,13.65873306,301,2.1,5
37.01041667,15.9,13.5605322,294,2.1,5
37.02083333,15.9,13.73835925,290,1.8,5
37.03125,15.8,13.64002157,276,2.1,5
37.04166667,15.7,13.36412842,268,2.1,5
37.05208333,15.7,13.36412842,273,1.8,5
37.0625,15.7,13.54168326,283,1.6,5
37.07291667,15.7,13.54168326,294,1.6,5
37.08333333,15.7,13.54168326,298,1.1,5
37.09375,15.7,13.54168326,294,1.3,5
37.10416667,15.6,13.61897703,284,1.1,5
37.11458333,15.6,13.61897703,287,1,5
37.125,15.5,13.34500473,268,1.1,5
37.13541667,15.5,13.52050275,293,1.3,5
37.14583333,15.5,13.52050275,302,1.2,5
37.15625,15.4,13.42202788,328,0.5,5
37.16666667,15.5,13.52050275,316,0.8,5
37.17708333,15.4,13.42202788,307,0.6,5
37.1875,15.4,13.42202788,274,0.8,5
37.19791667,15.4,13.59564579,294,0.9,5
37.20833333,15.4,13.59564579,284,0.6,5
37.21875,15.4,13.59564579,291,1.1,5
37.22916667,15.4,13.59564579,290,1.1,5
37.23958333,15.5,13.69425405,290,1.2,5
37.25,15.6,13.79286179,281,1.2,5
37.26041667,15.7,13.89146899,285,1.3,5
37.27083333,15.7,13.89146899,286,1.4,5
37.28125,15.8,13.81592384,292,1.5,5
37.29166667,15.9,13.91439637,304,1.8,5
37.30208333,16.1,13.9350327,295,1.7,5
37.3125,16.2,14.03336848,305,2.1,5
37.32291667,16.3,14.13170362,305,1.9,5
37.33333333,16.4,14.23003813,298,2.1,5
37.34375,16.5,14.32837201,298,1.9,5
37.35416667,16.6,14.24792385,302,2.5,5
37.36458333,16.7,14.34611992,298,2.3,5
37.375,16.9,14.54250999,294,2.5,5
37.38541667,17.2,14.65564213,290,2.2,5
37.39583333,17.3,14.75369593,283,2.4,5
37.40625,17.4,14.85174899,281,2.5,5
37.41666667,17.7,14.96187026,279,2.7,5
37.42708333,17.8,15.05978062,278,3.1,5
37.4375,18.3,15.17369436,278,2.9,5
37.44791667,18.2,14.8853724,268,3.2,5
37.45833333,18.5,14.98458448,270,3.7,5
37.46875,19.2,15.270895,257,3.2,5
37.47916667,19.5,15.15707494,253,3.2,5
37.48958333,19.3,14.96363455,251,3.1,5
37.5,19.2,14.86691254,257,3.2,5
37.51041667,19.1,15.17386857,254,3.1,5
37.52083333,18.1,15.1669715,265,3.2,5
37.53125,17.9,14.97143725,253,3.1,5
37.54166667,17.9,14.97143725,253,2.8,5
37.55208333,17.8,14.87366885,248,2.7,5
37.5625,17.8,14.87366885,255,2.7,5
37.57291667,17.4,14.66813446,254,3.7,5
37.58333333,17,14.45953233,256,3.5,5
37.59375,17.1,14.5575876,267,3,5
37.60416667,17.1,14.5575876,269,3.1,5
37.61458333,17.3,14.57022094,267,3,5
37.625,17.2,14.47230664,256,2.9,5
37.63541667,17,14.27647568,259,2.8,5
37.64583333,16.8,14.26341958,250,3,5
37.65625,16.5,14.1497271,254,3.3,5
37.66666667,16.3,14.30828067,255,3.1,5
37.67708333,16,14.18728739,256,2.9,5
37.6875,16,14.18728739,257,2.5,5
37.69791667,15.8,13.99007565,257,2.5,5
37.70833333,15.7,13.89146899,260,2.2,5
37.71875,15.6,13.79286179,267,1.9,5
37.72916667,15.6,13.79286179,265,1.8,5
37.73958333,15.5,13.69425405,261,1.7,5
37.75,15.5,13.86629553,254,1.7,5
37.76041667,15.3,13.83891961,253,1.4,5
37.77083333,15.2,13.90838585,257,1.5,5
37.78125,15.1,13.97599087,262,1.5,5
37.79166667,15,14.04177063,252,1.3,5
37.80208333,15,14.04177063,253,1.2,5
37.8125,15,14.04177063,222,1.3,5
37.82291667,15,14.04177063,200,1.3,5
37.83333333,15,14.04177063,200,1.3,5
37.84375,15,14.04177063,197,1.6,5
37.85416667,15,13.87685966,195,1.6,5
37.86458333,15.1,13.97599087,192,1.4,5
37.875,15.2,13.90838585,199,1.7,5
37.88541667,15.2,13.74004732,196,1.5,5
37.89583333,15.3,13.66881417,198,1.7,5
37.90625,15.3,13.66881417,206,1.8,5
37.91666667,15.3,13.66881417,203,1.4,5
37.92708333,15.3,13.66881417,207,1.4,5
37.9375,15.3,13.66881417,219,1.2,5
37.94791667,15.4,13.59564579,222,1.2,5
37.95833333,15.3,13.66881417,233,1,5
37.96875,15.3,13.66881417,232,0.9,5
37.97916667,15.3,13.66881417,219,1,5
37.98958333,15.3,13.83891961,241,1.1,5
38,15.3,13.83891961,223,1.2,5
38.01041667,15.2,13.74004732,207,0.9,5
38.02083333,15.2,13.74004732,207,0.9,5
38.03125,15.2,13.74004732,218,0.8,5
38.04166667,15.2,13.74004732,208,0.8,5
38.05208333,15.2,13.90838585,230,0.9,5
38.0625,15.2,13.74004732,233,1.1,5
38.07291667,15.2,13.74004732,247,1.4,5
38.08333333,15.2,13.90838585,265,1.7,5
38.09375,15.1,13.80938347,274,1.4,5
38.10416667,15,13.87685966,278,1.2,5
38.11458333,15,14.04177063,275,1.1,5
38.125,14.9,13.9425118,276,0.9,5
38.13541667,14.9,14.10575997,283,0.9,5
38.14583333,14.9,14.10575997,291,1,5
38.15625,14.9,14.10575997,283,0.9,5
38.16666667,14.9,14.10575997,276,1.1,5
38.17708333,14.9,14.10575997,270,0.9,5
38.1875,14.9,14.10575997,275,0.8,5
38.19791667,15,14.20514496,261,0.6,5
38.20833333,15,14.20514496,234,0.9,5
38.21875,15.1,14.30452972,238,1.3,5
38.22916667,15.1,14.14102917,241,1.3,5
38.23958333,15.2,14.24028742,232,1.2,5
38.25,15.3,14.17425229,232,1.4,5
38.26041667,15.4,14.2733825,242,1.4,5
38.27083333,15.4,14.2733825,237,0.9,5
38.28125,15.5,14.20539066,201,1.3,5
38.29166667,15.5,14.03666288,257,1,5
38.30208333,15.5,14.03666288,269,1,5
38.3125,15.6,14.13553387,231,0.8,5
38.32291667,15.7,14.23440442,237,1.1,5
38.33333333,15.7,14.23440442,198,0.8,5
38.34375,15.6,14.13553387,253,0.5,5
38.35416667,15.8,14.33327454,266,0.7,5
38.36458333,15.9,14.43214423,241,1.3,5
38.375,16,14.53101348,250,1.8,5
38.38541667,16.1,14.6298823,260,2.2,5
38.39583333,16,14.53101348,272,2.4,5
38.40625,16.1,14.6298823,279,2.4,5
38.41666667,16.1,14.6298823,269,2.4,5
38.42708333,16.2,14.72875069,262,2.3,5
38.4375,16.1,14.45872805,253,2.4,5
38.44791667,16.2,14.55746511,254,2.2,5
38.45833333,16.4,14.58170447,255,2.5,5
38.46875,16.3,14.483101,253,2.6,5
38.47916667,16.2,14.38449699,250,2.3,5
38.48958333,16.2,14.38449699,250,2.4,5
38.5,16.2,14.55746511,238,2.5,5
38.51041667,16.1,14.45872805,245,2.4,5
38.52083333,16.1,14.28589246,257,2.5,5
38.53125,16.3,14.483101,254,2.3,5
38.54166667,16.6,14.42670525,252,2.6,5
38.55208333,17,14.45953233,244,2.4,5
38.5625,17.3,14.19743177,239,2.5,5
38.57291667,17.4,14.29506205,232,2.9,5
38.58333333,17.5,14.20299979,243,2.8,5
38.59375,17.2,14.28704085,241,2.8,5
38.60416667,17.4,14.29506205,232,2.7,5
38.61458333,17.2,14.0998006,241,2.6,5
38.625,16.9,14.17855901,243,2.6,5
38.63541667,16.6,14.06730388,239,2.7,5
38.64583333,16.6,14.06730388,234,2.2,5
38.65625,16.4,14.05152966,231,2.5,5
38.66666667,16.4,13.87118523,238,2.4,5
38.67708333,16.4,13.87118523,237,2.5,5
38.6875,16.4,13.87118523,245,2.1,5
38.69791667,16.3,13.7731248,257,2,5
38.70833333,16.2,13.67506364,254,2,5
38.71875,16.2,13.67506364,255,1.8,5
38.72916667,16.1,13.39519727,243,1.7,5
38.73958333,16,13.29727351,232,1.9,5
38.75,15.9,13.19934895,233,1.7,5
38.76041667,15.9,13.19934895,229,1.4,5
38.77083333,15.8,13.28281161,199,1.1,5
38.78125,15.7,13.18474676,225,0.9,5
38.79166667,15.6,13.2659255,210,1,5
38.80208333,15.6,13.2659255,198,1.3,5
38.8125,15.5,13.1677219,207,1.5,5
38.82291667,15.5,13.1677219,206,1.9,5
38.83333333,15.5,13.34500473,213,2.4,5
38.84375,15.4,13.24666452,202,2.8,5
38.85416667,15.4,13.24666452,206,2.7,5
38.86458333,15.3,13.14832367,195,2.9,5
38.875,15.2,13.04998218,192,2.8,5
38.88541667,15.2,13.04998218,192,2.1,5
38.89583333,15.2,13.04998218,173,2.1,5
38.90625,15.1,12.95164007,175,2.4,5
38.91666667,15,12.85329732,182,2.3,5
38.92708333,15,12.85329732,183,2.4,5
38.9375,15,12.85329732,187,2.7,5
38.94791667,15,12.85329732,166,2.2,5
38.95833333,15,12.6766936,185,2.4,5
38.96875,14.9,12.57848588,189,2.3,5
38.97916667,14.9,12.57848588,181,2,5
38.98958333,14.9,12.57848588,178,1.4,5
39,14.9,12.75495393,187,2,5
39.01041667,14.8,12.65660991,186,2,5
39.02083333,14.8,12.65660991,173,2.2,5
39.03125,14.8,12.65660991,167,1.8,5
39.04166667,14.8,12.83116644,157,1.7,5
39.05208333,14.7,12.7326875,158,1.8,5
39.0625,14.6,12.80676049,157,1.6,5
39.07291667,14.7,12.90537301,179,1.7,5
39.08333333,14.7,12.7326875,178,1.6,5
39.09375,14.7,12.90537301,189,1.6,5
39.10416667,14.7,12.7326875,181,1.4,5
39.11458333,14.6,12.80676049,175,1.4,5
39.125,14.5,12.87886939,195,1.2,5
39.13541667,14.5,12.87886939,189,1,5
39.14583333,14.5,12.87886939,183,1.1,5
39.15625,14.5,12.70814743,187,0.9,5
39.16666667,14.5,12.70814743,165,0.6,5
39.17708333,14.5,12.70814743,136,0.2,5
39.1875,14.6,12.80676049,195,0.7,5
39.19791667,14.6,12.80676049,184,0.9,5
39.20833333,14.6,12.80676049,182,0.6,5
39.21875,14.6,12.97761418,143,0.7,5
39.22916667,14.7,12.90537301,152,0.7,5
39.23958333,14.8,13.00398501,163,0.6,5
39.25,14.8,13.00398501,167,0.4,5
39.26041667,15,13.2012074,208,0.3,5
39.27083333,15,13.2012074,233,0.5,5
39.28125,15.1,13.2998178,263,1,5
39.29166667,15.2,13.2250764,252,1.3,5
39.30208333,15.3,13.14832367,256,1.5,5
39.3125,15.4,13.24666452,249,1.5,5
39.32291667,15.6,13.44334431,251,1.5,5
39.33333333,15.6,13.2659255,255,1.5,5
39.34375,15.7,13.36412842,247,1.9,5
39.35416667,15.6,13.44334431,251,2,5
39.36458333,15.6,13.44334431,233,1.9,5
39.375,15.6,13.61897703,224,1.9,5
39.38541667,15.9,13.91439637,209,2.1,5
39.39583333,15.6,13.61897703,204,2.3,5
39.40625,15.4,13.59564579,221,2.4,5
39.41666667,15.5,13.52050275,219,2.4,5
39.42708333,15.4,13.59564579,211,2.4,5
39.4375,15.8,13.81592384,203,2.6,5
39.44791667,15.9,13.38087572,195,2.6,5
39.45833333,15.7,13.36412842,203,2.6,5
39.46875,15.8,13.28281161,211,2.6,5
39.47916667,16,13.11369399,201,2.3,5
39.48958333,16.2,13.12343968,212,2.1,5
39.5,16.3,12.84308624,217,1.8,5
39.51041667,16.4,12.94043758,221,1.7,5
39.52083333,16.3,13.22107979,224,2.1,5
39.53125,16.4,13.13060622,238,2.1,5
39.54166667,16.9,13.23417434,238,2.3,5
39.55208333,16.9,13.42717925,248,2.5,5
39.5625,16.8,13.32983291,243,2.4,5
39.57291667,16.5,13.22810128,245,2.3,5
39.58333333,16,13.11369399,254,3,5
39.59375,16,13.11369399,267,3,5
39.60416667,16.2,13.12343968,261,2.9,5
39.61458333,16,12.92815677,260,2.7,5
39.625,16,12.92815677,254,2.2,5
39.63541667,16,12.92815677,256,1.9,5
39.64583333,16.2,13.12343968,274,1.9,5
39.65625,16.1,13.02579867,272,1.8,5
39.66666667,15.8,12.91812441,277,1.6,5
39.67708333,15.6,12.72255146,263,1.4,5
39.6875,15.4,12.70971434,286,1.1,5
39.69791667,15.6,12.72255146,272,1,5
39.70833333,15.7,12.82033835,277,1,5
39.71875,15.5,12.62476372,266,1.4,5
39.72916667,15.6,12.72255146,254,1.8,5
39.73958333,15.5,12.62476372,249,2.1,5
39.75,15.4,12.52697514,258,1.9,5
39.76041667,15.3,12.42918572,244,2,5
39.77083333,15.3,12.61178505,234,1.8,5
39.78125,15.2,12.33139546,244,2,5
39.79166667,15.1,12.41592411,265,2,5
39.80208333,15.2,12.51385498,264,1.9,5
39.8125,15.3,12.42918572,257,1.9,5
39.82291667,15.3,12.24463842,243,1.7,5
39.83333333,15.3,12.24463842,248,1.6,5
39.84375,15.3,12.05809804,209,1.5,5
39.85416667,15.2,11.96059161,226,1.7,5
39.86458333,15.2,11.96059161,227,1.5,5
39.875,15.2,12.14698937,238,1,5
39.88541667,15.2,11.96059161,219,0.8,5
39.89583333,15.2,11.96059161,248,1.1,5
39.90625,15.1,12.04933942,234,1.5,5
39.91666667,15.1,11.86308424,238,1.5,5
39.92708333,15.1,11.86308424,254,1.5,5
39.9375,15.1,11.86308424,243,1.5,5
39.94791667,15.1,11.86308424,218,1.9,5
39.95833333,15.1,11.86308424,236,2.1,5
39.96875,15.1,11.86308424,226,1.9,5
39.97916667,15,11.95168858,232,2.2,5
39.98958333,14.9,11.85403684,251,2,5
40,15,11.95168858,237,1.4,5
40.01041667,14.9,11.85403684,244,2,5
40.02083333,14.8,11.75638421,261,2,5
40.03125,14.8,11.75638421,263,2.3,5
40.04166667,14.7,11.65873068,257,2.1,5
40.05208333,14.6,11.56107627,234,1.5,5
40.0625,14.6,11.56107627,242,1.7,5
40.07291667,14.5,11.64684008,260,1.6,5
40.08333333,14.5,11.82832234,233,1.2,5
40.09375,14.4,11.90983666,246,1.2,5
40.10416667,14.4,11.90983666,216,1.2,5
40.11458333,14.4,11.90983666,210,1.2,5
40.125,14.4,11.73038596,234,1.3,5
40.13541667,14.4,11.90983666,226,1.2,5
40.14583333,14.2,11.71368559,234,1.6,5
40.15625,14.1,11.79279948,236,1.3,5
40.16666667,14,11.6945856,238,1.4,5
40.17708333,14,11.86983492,231,1.3,5
40.1875,14,11.86983492,237,1.5,5
40.19791667,14,11.6945856,244,1.3,5
40.20833333,14.1,11.61560895,240,1,5
40.21875,14.1,11.61560895,221,1,5
40.22916667,14.2,11.71368559,208,0.8,5
40.23958333,14.3,11.81176149,198,1.1,5
40.25,14.4,11.90983666,221,1,5
40.26041667,14.5,11.82832234,225,1.1,5
40.27083333,14.6,11.56107627,242,1.4,5
40.28125,14.7,11.65873068,256,2.2,5
40.29166667,14.7,11.47304527,256,2.3,5
40.30208333,14.8,11.57055644,241,1.8,5
40.3125,15,11.5774278,246,1.7,5
40.32291667,15,11.5774278,236,2.1,5
40.33333333,15,11.5774278,255,2.2,5
40.34375,15.3,11.67884938,253,2.2,5
40.35416667,15.3,11.48604245,252,2.1,5
40.36458333,15.2,11.38897277,244,1.9,5
40.375,15.3,11.48604245,241,2.1,5
40.38541667,15.4,11.38796482,238,2.1,5
40.39583333,15.4,11.38796482,241,2.3,5
40.40625,15.4,11.38796482,243,2.2,5
40.41666667,15.6,11.38410788,243,2.2,5
40.42708333,15.8,11.37733538,228,2.1,5
40.4375,15.8,11.37733538,246,1.9,5
40.44791667,15.9,11.27112219,241,2.2,5
40.45833333,16,11.36757823,255,2.2,5
40.46875,16.1,11.25846712,246,2.1,5
40.47916667,16.3,11.24268319,255,2.1,5
40.48958333,16.4,11.12771682,253,2,5
40.5,16.6,11.10560444,240,2.1,5
40.51041667,16.6,11.10560444,235,1.9,5
40.52083333,16.5,11.22369301,272,2.1,5
40.53125,16.4,11.12771682,255,2.2,5
40.54166667,16.5,11.22369301,268,2.2,5
40.55208333,16.4,11.33882035,263,2.3,5
40.5625,16.5,11.22369301,261,2.3,5
40.57291667,16.7,11.20141612,248,2.3,5
40.58333333,16.8,10.86023024,231,2.4,5
40.59375,16.9,10.95570979,224,2.9,5
40.60416667,17,11.05118766,234,2.7,5
40.61458333,17,11.05118766,235,2.3,5
40.625,17,10.82809,223,2.3,5
40.63541667,17.4,10.98258239,230,2,5
40.64583333,17.4,10.98258239,225,2,5
40.65625,17.4,11.43308233,252,2.3,5
40.66666667,17.3,11.33761118,253,2.4,5
40.67708333,17,11.05118766,256,2.2,5
40.6875,16.8,11.08012375,260,2,5
40.69791667,16.6,11.53109034,267,2.4,5
40.70833333,16.3,11.45106093,273,2.3,5
40.71875,16.1,11.46403293,272,2.3,5
40.72916667,15.9,11.47394664,275,2.3,5
40.73958333,15.8,11.57763849,272,2,5
40.75,15.6,11.58180108,277,2.2,5
40.76041667,15.4,11.7760651,279,2.3,5
40.77083333,15.2,11.7721555,280,2.6,5
40.78125,15.2,11.7721555,272,2.3,5
40.79166667,15.2,11.38897277,265,2.8,5
40.80208333,15.3,10.89425994,252,2.2,5
40.8125,15.3,10.69235799,236,2.3,5
40.82291667,15.3,10.48803637,222,1.8,5
40.83333333,15.3,10.48803637,222,2.1,5
40.84375,15.2,10.39172627,219,2.6,5
40.85416667,15.2,10.39172627,214,2.7,5
40.86458333,15.2,10.18507899,219,2.4,5
40.875,15.2,9.975885263,214,2.2,5
40.88541667,15.2,10.18507899,209,1.8,5
40.89583333,15.2,10.18507899,217,1.8,5
40.90625,15.1,10.29541479,221,1.3,5
40.91666667,15.1,10.29541479,222,1.5,5
40.92708333,15.2,10.39172627,226,1.7,5
40.9375,15.1,10.70102084,254,2,5
40.94791667,15,10.60439937,257,1.7,5
40.95833333,15,10.60439937,260,1.6,5
40.96875,15,10.4029579,262,1.5,5
40.97916667,14.9,10.30648855,261,1.2,5
40.98958333,14.9,10.30648855,261,0.7,5
41,14.9,10.10278766,255,1.4,5
41.01041667,14.9,10.10278766,261,1.1,5
41.02083333,14.9,9.896611115,245,1.1,5
41.03125,14.9,9.896611115,268,1.8,5
41.04166667,14.8,9.800452264,262,1.5,5
41.05208333,14.8,9.591893285,270,1.6,5
41.0625,14.8,9.591893285,265,1.3,5
41.07291667,14.7,9.704291966,255,1.1,5
41.08333333,14.6,9.608130223,256,1.2,5
41.09375,14.6,9.399888272,248,1,5
41.10416667,14.6,9.608130223,236,1,5
41.11458333,14.5,9.511967032,250,1.1,5
41.125,14.6,9.608130223,243,0.8,5
41.13541667,14.5,9.511967032,257,1.1,5
41.14583333,14.5,9.303883509,273,1,5
41.15625,14.5,9.511967032,271,1,5
41.16666667,14.5,9.717516725,264,1.3,5
41.17708333,14.5,9.511967032,262,1.3,5
