$T,,
,,
JDAY,EDH,2.134
34.54166667,0.517,
34.54583333,0.503,
34.55,0.477,
34.55416667,0.467,
34.55833333,0.456,
34.5625,0.463,
34.56666667,0.459,
34.57083333,0.44,
34.575,0.452,
34.57916667,0.474,
34.58333333,0.493,
34.5875,0.483,
34.59166667,0.479,
34.59583333,0.472,
34.6,0.478,
34.60416667,0.507,
34.60833333,0.533,
34.6125,0.541,
34.61666667,0.553,
34.62083333,0.577,
34.625,0.601,
34.62916667,0.615,
34.63333333,0.628,
34.6375,0.654,
34.64166667,0.681,
34.64583333,0.723,
34.65,0.742,
34.65416667,0.778,
34.65833333,0.801,
34.6625,0.836,
34.66666667,0.875,
34.67083333,0.896,
34.675,0.93,
34.67916667,0.991,
34.68333333,1.03,
34.6875,1.061,
34.69166667,1.09,
34.69583333,1.112,
34.7,1.159,
34.70416667,1.207,
34.70833333,1.246,
34.7125,1.281,
34.71666667,1.311,
34.72083333,1.344,
34.725,1.395,
34.72916667,1.434,
34.73333333,1.473,
34.7375,1.508,
34.74166667,1.546,
34.74583333,1.574,
34.75,1.606,
34.75416667,1.635,
34.75833333,1.659,
34.7625,1.688,
34.76666667,1.726,
34.77083333,1.769,
34.775,1.805,
34.77916667,1.827,
34.78333333,1.837,
34.7875,1.849,
34.79166667,1.869,
34.79583333,1.899,
34.8,1.927,
34.80416667,1.948,
34.80833333,1.966,
34.8125,1.963,
34.81666667,1.961,
34.82083333,1.965,
34.825,1.981,
34.82916667,1.994,
34.83333333,2.008,
34.8375,2.013,
34.84166667,2.009,
34.84583333,2.004,
34.85,1.972,
34.85416667,1.957,
34.85833333,1.948,
34.8625,1.957,
34.86666667,1.955,
34.87083333,1.931,
34.875,1.903,
34.87916667,1.846,
34.88333333,1.814,
34.8875,1.794,
34.89166667,1.778,
34.89583333,1.761,
34.9,1.73,
34.90416667,1.686,
34.90833333,1.638,
34.9125,1.6,
34.91666667,1.555,
34.92083333,1.512,
34.925,1.48,
34.92916667,1.438,
34.93333333,1.392,
34.9375,1.354,
34.94166667,1.294,
34.94583333,1.243,
34.95,1.2,
34.95416667,1.159,
34.95833333,1.13,
34.9625,1.099,
34.96666667,1.047,
34.97083333,0.977,
34.975,0.916,
34.97916667,0.867,
34.98333333,0.836,
34.9875,0.799,
34.99166667,0.758,
34.99583333,0.708,
35,0.654,
35.00416667,0.603,
35.00833333,0.553,
35.0125,0.493,
35.01666667,0.444,
35.02083333,0.415,
35.025,0.38,
35.02916667,0.345,
35.03333333,0.293,
35.0375,0.238,
35.04166667,0.196,
35.04583333,0.145,
35.05,0.113,
35.05416667,0.074,
35.05833333,0.028,
35.0625,-0.003,
35.06666667,-0.036,
35.07083333,-0.066,
35.075,-0.096,
35.07916667,-0.128,
35.08333333,-0.148,
35.0875,-0.168,
35.09166667,-0.191,
35.09583333,-0.218,
35.1,-0.243,
35.10416667,-0.264,
35.10833333,-0.273,
35.1125,-0.27,
35.11666667,-0.264,
35.12083333,-0.27,
35.125,-0.271,
35.12916667,-0.273,
35.13333333,-0.277,
35.1375,-0.276,
35.14166667,-0.273,
35.14583333,-0.26,
35.15,-0.24,
35.15416667,-0.216,
35.15833333,-0.196,
35.1625,-0.183,
35.16666667,-0.17,
35.17083333,-0.15,
35.175,-0.125,
35.17916667,-0.099,
35.18333333,-0.064,
35.1875,-0.034,
35.19166667,-0.01,
35.19583333,0.014,
35.2,0.039,
35.20416667,0.071,
35.20833333,0.11,
35.2125,0.142,
35.21666667,0.165,
35.22083333,0.186,
35.225,0.218,
35.22916667,0.265,
35.23333333,0.307,
35.2375,0.34,
35.24166667,0.365,
35.24583333,0.393,
35.25,0.424,
35.25416667,0.477,
35.25833333,0.505,
35.2625,0.539,
35.26666667,0.579,
35.27083333,0.614,
35.275,0.65,
35.27916667,0.68,
35.28333333,0.709,
35.2875,0.747,
35.29166667,0.783,
35.29583333,0.811,
35.3,0.85,
35.30416667,0.88,
35.30833333,0.924,
35.3125,0.962,
35.31666667,0.985,
35.32083333,0.999,
35.325,1.013,
35.32916667,1.045,
35.33333333,1.074,
35.3375,1.097,
35.34166667,1.118,
35.34583333,1.152,
35.35,1.174,
35.35416667,1.201,
35.35833333,1.214,
35.3625,1.22,
35.36666667,1.22,
35.37083333,1.229,
35.375,1.202,
35.37916667,1.201,
35.38333333,1.228,
35.3875,1.252,
35.39166667,1.262,
35.39583333,1.247,
35.4,1.234,
35.40416667,1.237,
35.40833333,1.238,
35.4125,1.215,
35.41666667,1.183,
35.42083333,1.16,
35.425,1.165,
35.42916667,1.177,
35.43333333,1.16,
35.4375,1.133,
35.44166667,1.103,
35.44583333,1.095,
35.45,1.093,
35.45416667,1.051,
35.45833333,1.029,
35.4625,1.021,
35.46666667,1.002,
35.47083333,1.003,
35.475,0.954,
35.47916667,0.928,
35.48333333,0.927,
35.4875,0.905,
35.49166667,0.881,
35.49583333,0.842,
35.5,0.817,
35.50416667,0.818,
35.50833333,0.808,
35.5125,0.801,
35.51666667,0.768,
35.52083333,0.732,
35.525,0.721,
35.52916667,0.706,
35.53333333,0.688,
35.5375,0.666,
35.54166667,0.658,
35.54583333,0.648,
35.55,0.635,
35.55416667,0.631,
35.55833333,0.615,
35.5625,0.607,
35.56666667,0.596,
35.57083333,0.586,
35.575,0.584,
35.57916667,0.564,
35.58333333,0.559,
35.5875,0.558,
35.59166667,0.56,
35.59583333,0.573,
35.6,0.59,
35.60416667,0.587,
35.60833333,0.583,
35.6125,0.581,
35.61666667,0.583,
35.62083333,0.583,
35.625,0.598,
35.62916667,0.623,
35.63333333,0.651,
35.6375,0.651,
35.64166667,0.665,
35.64583333,0.683,
35.65,0.7,
35.65416667,0.729,
35.65833333,0.751,
35.6625,0.75,
35.66666667,0.767,
35.67083333,0.815,
35.675,0.853,
35.67916667,0.885,
35.68333333,0.9,
35.6875,0.917,
35.69166667,0.937,
35.69583333,0.969,
35.7,1.002,
35.70416667,1.037,
35.70833333,1.073,
35.7125,1.121,
35.71666667,1.168,
35.72083333,1.189,
35.725,1.212,
35.72916667,1.23,
35.73333333,1.26,
35.7375,1.3,
35.74166667,1.353,
35.74583333,1.393,
35.75,1.426,
35.75416667,1.452,
35.75833333,1.486,
35.7625,1.516,
35.76666667,1.553,
35.77083333,1.591,
35.775,1.618,
35.77916667,1.649,
35.78333333,1.685,
35.7875,1.711,
35.79166667,1.732,
35.79583333,1.753,
35.8,1.774,
35.80416667,1.797,
35.80833333,1.826,
35.8125,1.85,
35.81666667,1.88,
35.82083333,1.894,
35.825,1.905,
35.82916667,1.896,
35.83333333,1.896,
35.8375,1.913,
35.84166667,1.924,
35.84583333,1.941,
35.85,1.949,
35.85416667,1.954,
35.85833333,1.947,
35.8625,1.931,
35.86666667,1.914,
35.87083333,1.903,
35.875,1.9,
35.87916667,1.892,
35.88333333,1.893,
35.8875,1.884,
35.89166667,1.859,
35.89583333,1.823,
35.9,1.785,
35.90416667,1.784,
35.90833333,1.778,
35.9125,1.764,
35.91666667,1.72,
35.92083333,1.671,
35.925,1.632,
35.92916667,1.598,
35.93333333,1.571,
35.9375,1.53,
35.94166667,1.507,
35.94583333,1.482,
35.95,1.446,
35.95416667,1.383,
35.95833333,1.326,
35.9625,1.282,
35.96666667,1.254,
35.97083333,1.224,
35.975,1.178,
35.97916667,1.129,
35.98333333,1.081,
35.9875,1.03,
35.99166667,0.973,
35.99583333,0.925,
36,0.881,
36.00416667,0.851,
36.00833333,0.82,
36.0125,0.773,
36.01666667,0.718,
36.02083333,0.667,
36.025,0.61,
36.02916667,0.558,
36.03333333,0.513,
36.0375,0.467,
36.04166667,0.433,
36.04583333,0.392,
36.05,0.353,
36.05416667,0.317,
36.05833333,0.27,
36.0625,0.226,
36.06666667,0.179,
36.07083333,0.121,
36.075,0.078,
36.07916667,0.035,
36.08333333,-0.002,
36.0875,-0.021,
36.09166667,-0.042,
36.09583333,-0.062,
36.1,-0.09,
36.10416667,-0.13,
36.10833333,-0.166,
36.1125,-0.203,
36.11666667,-0.241,
36.12083333,-0.259,
36.125,-0.271,
36.12916667,-0.272,
36.13333333,-0.277,
36.1375,-0.288,
36.14166667,-0.291,
36.14583333,-0.3,
36.15,-0.316,
36.15416667,-0.317,
36.15833333,-0.327,
36.1625,-0.329,
36.16666667,-0.311,
36.17083333,-0.28,
36.175,-0.262,
36.17916667,-0.247,
36.18333333,-0.245,
36.1875,-0.237,
36.19166667,-0.222,
36.19583333,-0.202,
36.2,-0.177,
36.20416667,-0.154,
36.20833333,-0.126,
36.2125,-0.085,
36.21666667,-0.059,
36.22083333,-0.028,
36.225,-0.001,
36.22916667,0.01,
36.23333333,0.027,
36.2375,0.053,
36.24166667,0.085,
36.24583333,0.127,
36.25,0.167,
36.25416667,0.209,
36.25833333,0.255,
36.2625,0.279,
36.26666667,0.302,
36.27083333,0.32,
36.275,0.333,
36.27916667,0.364,
36.28333333,0.412,
36.2875,0.454,
36.29166667,0.495,
36.29583333,0.533,
36.3,0.576,
36.30416667,0.608,
36.30833333,0.638,
36.3125,0.668,
36.31666667,0.693,
36.32083333,0.716,
36.325,0.743,
36.32916667,0.786,
36.33333333,0.817,
36.3375,0.853,
36.34166667,0.903,
36.34583333,0.924,
36.35,0.938,
36.35416667,0.963,
36.35833333,0.982,
36.3625,1.005,
36.36666667,1.03,
36.37083333,1.05,
36.375,1.065,
36.37916667,1.092,
36.38333333,1.112,
36.3875,1.115,
36.39166667,1.124,
36.39583333,1.129,
36.4,1.143,
36.40416667,1.149,
36.40833333,1.153,
36.4125,1.16,
36.41666667,1.153,
36.42083333,1.16,
36.425,1.163,
36.42916667,1.162,
36.43333333,1.154,
36.4375,1.151,
36.44166667,1.139,
36.44583333,1.129,
36.45,1.125,
36.45416667,1.117,
36.45833333,1.115,
36.4625,1.096,
36.46666667,1.081,
36.47083333,1.068,
36.475,1.056,
36.47916667,1.053,
36.48333333,1.038,
36.4875,1.02,
36.49166667,1.006,
36.49583333,0.992,
36.5,0.986,
36.50416667,0.978,
36.50833333,0.949,
36.5125,0.915,
36.51666667,0.895,
36.52083333,0.88,
36.525,0.876,
36.52916667,0.883,
36.53333333,0.865,
36.5375,0.837,
36.54166667,0.814,
36.54583333,0.797,
36.55,0.786,
36.55416667,0.773,
36.55833333,0.763,
36.5625,0.759,
36.56666667,0.745,
36.57083333,0.737,
36.575,0.725,
36.57916667,0.708,
36.58333333,0.695,
36.5875,0.687,
36.59166667,0.68,
36.59583333,0.679,
36.6,0.682,
36.60416667,0.675,
36.60833333,0.672,
36.6125,0.669,
36.61666667,0.67,
36.62083333,0.675,
36.625,0.679,
36.62916667,0.682,
36.63333333,0.682,
36.6375,0.685,
36.64166667,0.697,
36.64583333,0.706,
36.65,0.713,
36.65416667,0.722,
36.65833333,0.738,
36.6625,0.751,
36.66666667,0.771,
36.67083333,0.793,
36.675,0.798,
36.67916667,0.812,
36.68333333,0.843,
36.6875,0.862,
36.69166667,0.888,
36.69583333,0.908,
36.7,0.939,
36.70416667,0.956,
36.70833333,0.976,
36.7125,1.003,
36.71666667,1.03,
36.72083333,1.07,
36.725,1.108,
36.72916667,1.138,
36.73333333,1.171,
36.7375,1.197,
36.74166667,1.223,
36.74583333,1.25,
36.75,1.28,
36.75416667,1.306,
36.75833333,1.35,
36.7625,1.383,
36.76666667,1.412,
36.77083333,1.439,
36.775,1.465,
36.77916667,1.5,
36.78333333,1.537,
36.7875,1.572,
36.79166667,1.605,
36.79583333,1.626,
36.8,1.644,
36.80416667,1.66,
36.80833333,1.686,
36.8125,1.72,
36.81666667,1.757,
36.82083333,1.779,
36.825,1.799,
36.82916667,1.809,
36.83333333,1.82,
36.8375,1.845,
36.84166667,1.871,
36.84583333,1.885,
36.85,1.898,
36.85416667,1.901,
36.85833333,1.896,
36.8625,1.906,
36.86666667,1.916,
36.87083333,1.932,
36.875,1.929,
36.87916667,1.923,
36.88333333,1.914,
36.8875,1.913,
36.89166667,1.918,
36.89583333,1.911,
36.9,1.901,
36.90416667,1.89,
36.90833333,1.878,
36.9125,1.861,
36.91666667,1.836,
36.92083333,1.813,
36.925,1.79,
36.92916667,1.764,
36.93333333,1.751,
36.9375,1.733,
36.94166667,1.713,
36.94583333,1.683,
36.95,1.639,
36.95416667,1.59,
36.95833333,1.566,
36.9625,1.54,
36.96666667,1.507,
36.97083333,1.464,
36.975,1.423,
36.97916667,1.382,
36.98333333,1.358,
36.9875,1.325,
36.99166667,1.279,
36.99583333,1.237,
37,1.198,
37.00416667,1.155,
37.00833333,1.101,
37.0125,1.055,
37.01666667,1.011,
37.02083333,0.979,
37.025,0.946,
37.02916667,0.901,
37.03333333,0.853,
37.0375,0.799,
37.04166667,0.754,
37.04583333,0.708,
37.05,0.655,
37.05416667,0.618,
37.05833333,0.575,
37.0625,0.532,
37.06666667,0.495,
37.07083333,0.437,
37.075,0.392,
37.07916667,0.35,
37.08333333,0.31,
37.0875,0.278,
37.09166667,0.239,
37.09583333,0.209,
37.1,0.173,
37.10416667,0.128,
37.10833333,0.095,
37.1125,0.055,
37.11666667,0.023,
37.12083333,-0.006,
37.125,-0.039,
37.12916667,-0.058,
37.13333333,-0.075,
37.1375,-0.105,
37.14166667,-0.121,
37.14583333,-0.143,
37.15,-0.167,
37.15416667,-0.178,
37.15833333,-0.196,
37.1625,-0.206,
37.16666667,-0.22,
37.17083333,-0.228,
37.175,-0.221,
37.17916667,-0.225,
37.18333333,-0.227,
37.1875,-0.218,
37.19166667,-0.224,
37.19583333,-0.223,
37.2,-0.225,
37.20416667,-0.224,
37.20833333,-0.203,
37.2125,-0.179,
37.21666667,-0.151,
37.22083333,-0.135,
37.225,-0.128,
37.22916667,-0.112,
37.23333333,-0.092,
37.2375,-0.075,
37.24166667,-0.055,
37.24583333,-0.032,
37.25,-0.012,
37.25416667,0.016,
37.25833333,0.045,
37.2625,0.073,
37.26666667,0.098,
37.27083333,0.116,
37.275,0.138,
37.27916667,0.163,
37.28333333,0.197,
37.2875,0.225,
37.29166667,0.255,
37.29583333,0.282,
37.3,0.316,
37.30416667,0.356,
37.30833333,0.387,
37.3125,0.418,
37.31666667,0.436,
37.32083333,0.462,
37.325,0.499,
37.32916667,0.541,
37.33333333,0.578,
37.3375,0.613,
37.34166667,0.639,
37.34583333,0.668,
37.35,0.69,
37.35416667,0.722,
37.35833333,0.75,
37.3625,0.778,
37.36666667,0.818,
37.37083333,0.847,
37.375,0.857,
37.37916667,0.876,
37.38333333,0.895,
37.3875,0.919,
37.39166667,0.95,
37.39583333,0.976,
37.4,0.993,
37.40416667,1.012,
37.40833333,1.026,
37.4125,1.038,
37.41666667,1.044,
37.42083333,1.058,
37.425,1.076,
37.42916667,1.088,
37.43333333,1.087,
37.4375,1.097,
37.44166667,1.102,
37.44583333,1.114,
37.45,1.125,
37.45416667,1.12,
37.45833333,1.124,
37.4625,1.124,
37.46666667,1.122,
37.47083333,1.126,
37.475,1.124,
37.47916667,1.116,
37.48333333,1.115,
37.4875,1.11,
37.49166667,1.105,
37.49583333,1.111,
37.5,1.106,
37.50416667,1.093,
37.50833333,1.078,
37.5125,1.061,
37.51666667,1.05,
37.52083333,1.043,
37.525,1.034,
37.52916667,1.015,
37.53333333,0.997,
37.5375,0.994,
37.54166667,0.986,
37.54583333,0.967,
37.55,0.953,
37.55416667,0.941,
37.55833333,0.924,
37.5625,0.912,
37.56666667,0.892,
37.57083333,0.873,
37.575,0.861,
37.57916667,0.851,
37.58333333,0.847,
37.5875,0.839,
37.59166667,0.833,
37.59583333,0.817,
37.6,0.802,
37.60416667,0.794,
37.60833333,0.79,
37.6125,0.799,
37.61666667,0.801,
37.62083333,0.797,
37.625,0.783,
37.62916667,0.77,
37.63333333,0.759,
37.6375,0.763,
37.64166667,0.769,
37.64583333,0.786,
37.65,0.804,
37.65416667,0.804,
37.65833333,0.803,
37.6625,0.796,
37.66666667,0.792,
37.67083333,0.803,
37.675,0.812,
37.67916667,0.821,
37.68333333,0.843,
37.6875,0.857,
37.69166667,0.876,
37.69583333,0.88,
37.7,0.891,
37.70416667,0.914,
37.70833333,0.938,
37.7125,0.96,
37.71666667,0.97,
37.72083333,0.977,
37.725,1.004,
37.72916667,1.037,
37.73333333,1.076,
37.7375,1.102,
37.74166667,1.122,
37.74583333,1.141,
37.75,1.164,
37.75416667,1.187,
37.75833333,1.21,
37.7625,1.248,
37.76666667,1.284,
37.77083333,1.313,
37.775,1.339,
37.77916667,1.365,
37.78333333,1.384,
37.7875,1.414,
37.79166667,1.443,
37.79583333,1.463,
37.8,1.5,
37.80416667,1.536,
37.80833333,1.561,
37.8125,1.574,
37.81666667,1.595,
37.82083333,1.62,
37.825,1.651,
37.82916667,1.67,
37.83333333,1.68,
37.8375,1.691,
37.84166667,1.709,
37.84583333,1.737,
37.85,1.76,
37.85416667,1.784,
37.85833333,1.799,
37.8625,1.815,
37.86666667,1.825,
37.87083333,1.834,
37.875,1.828,
37.87916667,1.818,
37.88333333,1.824,
37.8875,1.849,
37.89166667,1.88,
37.89583333,1.896,
37.9,1.895,
37.90416667,1.872,
37.90833333,1.856,
37.9125,1.857,
37.91666667,1.837,
37.92083333,1.843,
37.925,1.837,
37.92916667,1.831,
37.93333333,1.829,
37.9375,1.811,
37.94166667,1.781,
37.94583333,1.75,
37.95,1.736,
37.95416667,1.715,
37.95833333,1.701,
37.9625,1.68,
37.96666667,1.652,
37.97083333,1.618,
37.975,1.599,
37.97916667,1.57,
37.98333333,1.537,
37.9875,1.508,
37.99166667,1.469,
37.99583333,1.444,
38,1.417,
38.00416667,1.377,
38.00833333,1.337,
38.0125,1.304,
38.01666667,1.272,
38.02083333,1.232,
38.025,1.191,
38.02916667,1.151,
38.03333333,1.108,
38.0375,1.075,
38.04166667,1.039,
38.04583333,0.995,
38.05,0.961,
38.05416667,0.926,
38.05833333,0.885,
38.0625,0.836,
38.06666667,0.787,
38.07083333,0.737,
38.075,0.702,
38.07916667,0.674,
38.08333333,0.636,
38.0875,0.589,
38.09166667,0.551,
38.09583333,0.503,
38.1,0.471,
38.10416667,0.447,
38.10833333,0.408,
38.1125,0.37,
38.11666667,0.325,
38.12083333,0.283,
38.125,0.253,
38.12916667,0.227,
38.13333333,0.204,
38.1375,0.175,
38.14166667,0.141,
38.14583333,0.108,
38.15,0.083,
38.15416667,0.049,
38.15833333,0.014,
38.1625,-0.012,
38.16666667,-0.021,
38.17083333,-0.024,
38.175,-0.041,
38.17916667,-0.058,
38.18333333,-0.087,
38.1875,-0.108,
38.19166667,-0.116,
38.19583333,-0.12,
38.2,-0.121,
38.20416667,-0.132,
38.20833333,-0.135,
38.2125,-0.129,
38.21666667,-0.136,
38.22083333,-0.126,
38.225,-0.111,
38.22916667,-0.099,
38.23333333,-0.09,
38.2375,-0.091,
38.24166667,-0.085,
38.24583333,-0.08,
38.25,-0.061,
38.25416667,-0.027,
38.25833333,-0.007,
38.2625,-0.001,
38.26666667,0.019,
38.27083333,0.035,
38.275,0.05,
38.27916667,0.071,
38.28333333,0.087,
38.2875,0.109,
38.29166667,0.137,
38.29583333,0.17,
38.3,0.2,
38.30416667,0.21,
38.30833333,0.223,
38.3125,0.244,
38.31666667,0.268,
38.32083333,0.296,
38.325,0.321,
38.32916667,0.344,
38.33333333,0.366,
38.3375,0.395,
38.34166667,0.433,
38.34583333,0.474,
38.35,0.502,
38.35416667,0.52,
38.35833333,0.539,
38.3625,0.554,
38.36666667,0.58,
38.37083333,0.62,
38.375,0.648,
38.37916667,0.684,
38.38333333,0.708,
38.3875,0.724,
38.39166667,0.752,
38.39583333,0.769,
38.4,0.789,
38.40416667,0.811,
38.40833333,0.835,
38.4125,0.869,
38.41666667,0.894,
38.42083333,0.923,
38.425,0.929,
38.42916667,0.935,
38.43333333,0.945,
38.4375,0.955,
38.44166667,0.981,
38.44583333,0.997,
38.45,1.018,
38.45416667,1.029,
38.45833333,1.028,
38.4625,1.047,
38.46666667,1.054,
38.47083333,1.067,
38.475,1.079,
38.47916667,1.084,
38.48333333,1.077,
38.4875,1.069,
38.49166667,1.076,
38.49583333,1.085,
38.5,1.101,
38.50416667,1.105,
38.50833333,1.099,
38.5125,1.084,
38.51666667,1.078,
38.52083333,1.078,
38.525,1.076,
38.52916667,1.071,
38.53333333,1.06,
38.5375,1.057,
38.54166667,1.054,
38.54583333,1.053,
38.55,1.044,
38.55416667,1.024,
38.55833333,0.998,
38.5625,0.992,
38.56666667,1.005,
38.57083333,1.008,
38.575,1.006,
38.57916667,0.983,
38.58333333,0.97,
38.5875,0.957,
38.59166667,0.95,
38.59583333,0.947,
38.6,0.926,
38.60416667,0.921,
38.60833333,0.93,
38.6125,0.941,
38.61666667,0.943,
38.62083333,0.925,
38.625,0.902,
38.62916667,0.889,
38.63333333,0.885,
38.6375,0.894,
38.64166667,0.897,
38.64583333,0.89,
38.65,0.891,
38.65416667,0.89,
38.65833333,0.885,
38.6625,0.883,
38.66666667,0.883,
38.67083333,0.887,
38.675,0.889,
38.67916667,0.885,
38.68333333,0.892,
38.6875,0.894,
38.69166667,0.901,
38.69583333,0.909,
38.7,0.905,
38.70416667,0.905,
38.70833333,0.909,
38.7125,0.933,
38.71666667,0.951,
38.72083333,0.956,
38.725,0.977,
38.72916667,0.991,
38.73333333,1.006,
38.7375,1.014,
38.74166667,1.024,
38.74583333,1.043,
38.75,1.064,
38.75416667,1.095,
38.75833333,1.12,
38.7625,1.142,
38.76666667,1.169,
38.77083333,1.179,
38.775,1.189,
38.77916667,1.207,
38.78333333,1.253,
38.7875,1.275,
38.79166667,1.306,
38.79583333,1.329,
38.8,1.337,
38.80416667,1.363,
38.80833333,1.389,
38.8125,1.411,
38.81666667,1.424,
38.82083333,1.453,
38.825,1.488,
38.82916667,1.501,
38.83333333,1.512,
38.8375,1.525,
38.84166667,1.539,
38.84583333,1.571,
38.85,1.593,
38.85416667,1.597,
38.85833333,1.612,
38.8625,1.632,
38.86666667,1.651,
38.87083333,1.664,
38.875,1.676,
38.87916667,1.683,
38.88333333,1.694,
38.8875,1.696,
38.89166667,1.695,
38.89583333,1.707,
38.9,1.724,
38.90416667,1.735,
38.90833333,1.745,
38.9125,1.755,
38.91666667,1.766,
38.92083333,1.767,
38.925,1.742,
38.92916667,1.726,
38.93333333,1.733,
38.9375,1.749,
38.94166667,1.756,
38.94583333,1.74,
38.95,1.711,
38.95416667,1.707,
38.95833333,1.712,
38.9625,1.7,
38.96666667,1.689,
38.97083333,1.673,
38.975,1.657,
38.97916667,1.641,
38.98333333,1.608,
38.9875,1.571,
38.99166667,1.547,
38.99583333,1.536,
39,1.517,
39.00416667,1.494,
39.00833333,1.472,
39.0125,1.449,
39.01666667,1.422,
39.02083333,1.385,
39.025,1.344,
39.02916667,1.317,
39.03333333,1.299,
39.0375,1.27,
39.04166667,1.238,
39.04583333,1.195,
39.05,1.157,
39.05416667,1.124,
39.05833333,1.087,
39.0625,1.05,
39.06666667,1.021,
39.07083333,0.994,
39.075,0.968,
39.07916667,0.93,
39.08333333,0.896,
39.0875,0.854,
39.09166667,0.813,
39.09583333,0.776,
39.1,0.724,
39.10416667,0.691,
39.10833333,0.669,
39.1125,0.637,
39.11666667,0.611,
39.12083333,0.573,
39.125,0.53,
39.12916667,0.5,
39.13333333,0.472,
39.1375,0.438,
39.14166667,0.398,
39.14583333,0.367,
39.15,0.343,
39.15416667,0.328,
39.15833333,0.302,
39.1625,0.264,
39.16666667,0.226,
39.17083333,0.191,
39.175,0.176,
39.17916667,0.172,
39.18333333,0.149,
39.1875,0.124,
39.19166667,0.112,
39.19583333,0.101,
39.2,0.084,
39.20416667,0.06,
39.20833333,0.025,
39.2125,0.003,
39.21666667,-0.004,
39.22083333,0.006,
39.225,0.017,
39.22916667,0.012,
39.23333333,-0.005,
39.2375,-0.02,
39.24166667,-0.015,
39.24583333,-0.017,
39.25,-0.006,
39.25416667,-0.004,
39.25833333,-0.011,
39.2625,0.001,
39.26666667,0.013,
39.27083333,0.024,
39.275,0.019,
39.27916667,0.022,
39.28333333,0.035,
39.2875,0.06,
39.29166667,0.077,
39.29583333,0.095,
39.3,0.102,
39.30416667,0.111,
39.30833333,0.138,
39.3125,0.164,
39.31666667,0.179,
39.32083333,0.186,
39.325,0.201,
39.32916667,0.219,
39.33333333,0.235,
39.3375,0.256,
39.34166667,0.282,
39.34583333,0.311,
39.35,0.345,
39.35416667,0.366,
39.35833333,0.369,
39.3625,0.386,
39.36666667,0.406,
39.37083333,0.437,
39.375,0.465,
39.37916667,0.482,
39.38333333,0.507,
39.3875,0.536,
39.39166667,0.57,
39.39583333,0.59,
39.4,0.592,
39.40416667,0.6,
39.40833333,0.627,
39.4125,0.669,
39.41666667,0.702,
39.42083333,0.717,
39.425,0.724,
39.42916667,0.735,
39.43333333,0.766,
39.4375,0.796,
39.44166667,0.814,
39.44583333,0.826,
39.45,0.837,
39.45416667,0.856,
39.45833333,0.873,
39.4625,0.884,
39.46666667,0.899,
39.47083333,0.912,
39.475,0.926,
39.47916667,0.942,
39.48333333,0.95,
39.4875,0.956,
39.49166667,0.978,
39.49583333,0.988,
39.5,0.99,
39.50416667,0.997,
39.50833333,0.996,
39.5125,1.009,
39.51666667,1.018,
39.52083333,1.022,
39.525,1.02,
39.52916667,1.02,
39.53333333,1.037,
39.5375,1.038,
39.54166667,1.028,
39.54583333,1.019,
39.55,1.013,
39.55416667,1.034,
39.55833333,1.053,
39.5625,1.047,
39.56666667,1.024,
39.57083333,1.017,
39.575,1.012,
39.57916667,1.013,
39.58333333,1.011,
39.5875,1.004,
39.59166667,0.996,
39.59583333,0.993,
39.6,1.007,
39.60416667,1.002,
39.60833333,0.997,
39.6125,0.989,
39.61666667,0.967,
39.62083333,0.97,
39.625,0.969,
39.62916667,0.975,
39.63333333,0.976,
39.6375,0.965,
39.64166667,0.958,
39.64583333,0.954,
39.65,0.952,
39.65416667,0.944,
39.65833333,0.935,
39.6625,0.934,
39.66666667,0.93,
39.67083333,0.933,
39.675,0.933,
39.67916667,0.944,
39.68333333,0.937,
39.6875,0.937,
39.69166667,0.927,
39.69583333,0.926,
39.7,0.927,
39.70416667,0.932,
39.70833333,0.932,
39.7125,0.935,
39.71666667,0.944,
39.72083333,0.948,
39.725,0.96,
39.72916667,0.962,
39.73333333,0.954,
39.7375,0.953,
39.74166667,0.96,
39.74583333,0.985,
39.75,1.012,
39.75416667,1.036,
39.75833333,1.042,
39.7625,1.043,
39.76666667,1.042,
39.77083333,1.054,
39.775,1.077,
39.77916667,1.091,
39.78333333,1.11,
39.7875,1.129,
39.79166667,1.155,
39.79583333,1.185,
39.8,1.197,
39.80416667,1.213,
39.80833333,1.221,
39.8125,1.242,
39.81666667,1.27,
39.82083333,1.28,
39.825,1.301,
39.82916667,1.327,
39.83333333,1.354,
